,nom_reg,res_princ_de_40_a_moins_de_60_m2_en_2015_princ,res_princ_chauffage_individuel_electrique_met_en_2015_princ,pop_men_emmenages_moins_2_ans_en_2015_princ,appartements_en_2015_princ,res_princ_type_maison_en_2015_princ,menages_deux_voitures_ou_plus_en_2015_princ,anc_tot_emmengt_res_princ_occ_par_proprietaires_annees_en_2015_princ,res_princ_de_120_m2_ou_plus_en_2015_princ,unite_urbaine,nom_epci,menages_emmenages_moins_2_ans_en_2015_princ,menages_au_moins_une_voiture_en_2015_princ,res_princ_occupees_locataires_en_2015_princ,res_princ_hlm_louee_vide_en_2015_princ,res_princ_de_100_a_moins_de_120_m2_en_2015_princ,anc_tot_emmengt_res_princ_occ_gratuit_annees_en_2015_princ,pieces_res_princ_men_emmenages_moins_2_ans_en_2015_princ,res_princ_sdb_baignoire_douche_met_en_2015_princ,res_princ_type_appart_1946_a_1970_en_2015_princ,res_princ_type_appartement_en_2015_princ,res_secondaires_et_logts_occasionnels_en_2015_princ,res_princ_chauffage_central_individuel_met_en_2015_princ,res_princ_3_pieces_en_2015_princ,pieces_res_princ_men_emmenages_depuis_10_ans_ou_plus_en_2015_princ,res_princ_1946_a_1970_en_2015_princ,menages_au_moins_un_parking_en_2015_princ,pieces_res_princ_men_emmenages_entre_2_4_ans_en_2015_princ,pers_res_princ_occupees_proprietaires_en_2015_princ,res_princ_occupees_proprietaires_en_2015_princ,pieces_res_princ_type_appartement_en_2015_princ,pieces_res_princ_men_emmenages_entre_5_9_ans_en_2015_princ,pop_men_emmenages_depuis_10_ans_ou_plus_en_2015_princ,menages_emmenages_entre_5_9_ans_en_2015_princ,res_princ_de_80_a_moins_de_100_m2_en_2015_princ,pieces_res_princ_type_maison_en_2015_princ,libelle_de_l_iris,pop_menages_en_2015_princ,res_princ_chauffage_central_collectif_met_en_2015_princ,res_princ_4_pieces_en_2015_princ,geo_shape,region,nom_dep,iris,pers_res_princ_occupees_locataires_en_2015_princ,res_princ_de_30_a_moins_de_40_m2_en_2015_princ,logements_vacants_en_2015_princ,libelle_commune_ou_arm,anc_tot_emmengt_res_princ_occ_par_locataires_annees_en_2015_princ,res_princ_1_piece_en_2015_princ,departement,pop_men_emmenages_entre_2_4_ans_en_2015_princ,res_princ_type_maison_avt_2013_en_2015_princ,res_princ_type_maison_1971_a_1990_en_2015_princ,res_princ_1971_a_1990_en_2015_princ,res_princ_2006_a_2012_en_2015_princ,res_princ_type_appart_2006_a_2012_en_2015_princ,res_princ_de_60_a_moins_de_80_m2_en_2015_princ,commune_ou_arm,res_princ_1991_a_2005_en_2015_princ,res_princ_5_pieces_ou_plus_en_2015_princ,menages_emmenages_depuis_10_ans_ou_plus_en_2015_princ,res_princ_loge_gratuit_en_2015_princ,menages_en_2015_princ,menages_emmenages_entre_2_4_ans_en_2015_princ,res_princ_avt_2013_en_2015_princ,pieces_res_princ_en_2015_princ,geo_point_2d,anc_tot_emmengt_res_princ_hlm_louees_vides_annees_en_2015_princ,menages_une_voiture_en_2015_princ,res_princ_type_appart_avt_2013_en_2015_princ,res_princ_type_maison_avt_1919_en_2015_princ,residences_principales_en_2015_princ,pers_res_princ_occupees_gratuit_en_2015_princ,res_princ_type_maison_1919_a_1945_en_2015_princ,res_princ_type_appart_1991_a_2005_en_2015_princ,grand_quartier,res_princ_type_appart_avt_1919_en_2015_princ,personnes_res_princ_en_2015_princ,res_princ_2_pieces_en_2015_princ,logements_en_2015_princ,res_princ_type_appart_1919_a_1945_en_2015_princ,res_princ_type_appart_1971_a_1990_en_2015_princ,res_princ_1919_a_1945_en_2015_princ,res_princ_type_maison_2006_a_2012_en_2015_princ,res_princ_de_moins_de_30_m2_en_2015_princ,pers_res_princ_hlm_louees_vides_en_2015_princ,maisons_en_2015_princ,res_princ_type_maison_1946_a_1970_en_2015_princ,pop_men_emmenages_entre_5_9_ans_en_2015_princ,res_princ_avt_1919_en_2015_princ,anc_tot_emmengt_res_princ_annees_en_2015_princ,res_princ_type_maison_1991_a_2005_en_2015_princ,res_princ_avec_eau_chaude_dom_en_2015_princ,res_princ_avec_electricite_dom_en_2015_princ,res_princ_avec_piece_climatisee_dom_en_2015_princ,res_princ_avec_bain_douche_wc_dom_en_2015_princ,habitations_de_fortune_dom_en_2015_princ,res_princ_avec_chauffe_eau_solaire_dom_en_2015_princ,cases_traditionnelles_dom_en_2015_princ,maisons_ou_immeubles_en_dur_dom_en_2015_princ,res_princ_avec_tout_a_l_egout_dom_en_2015_princ,maisons_ou_immeubles_en_bois_dom_en_2015_princ
419,ILE-DE-FRANCE,350.471703245,855.135613257,371.920928205,2124.05188095,3.748069456,54.1542424696,9939.31848391,122.447596964,00851,Métropole du Grand Paris,250.479076851,454.890207869,979.982615175,23.1184694519,78.6459437841,743.037281425,475.08076285,1473.06429175,107.542772485,1575.54643135,366.686838441,468.058659732,302.21530214,1869.48829843,113.150314776,314.778019833,846.93375094,1043.21305682,546.403084736,4017.38024776,868.127471939,1124.3417079,305.657816614,161.429100081,12.2539373554,Les Archives 4,2719.55734893,277.878975194,176.953008648,"{'type': 'Polygon', 'coordinates': [[[2.358185781, 48.8612390839], [2.3597598689, 48.86258934], [2.3597787519, 48.8626056292], [2.360444288, 48.8622440534], [2.361368773799999, 48.8617732363], [2.3636134177, 48.8614650264], [2.3646073807, 48.8613291105], [2.364567543599999, 48.8603486112], [2.364507129799999, 48.8588202988], [2.3644784379, 48.8581555279], [2.3643706167, 48.8581675461], [2.3638436232, 48.8583518103], [2.3628334246, 48.8587052758], [2.3593189417, 48.86064709], [2.358185781, 48.8612390839]]]}",11,PARIS,751031104,1558.95241307,289.834448592,182.770173959,Paris 3e Arrondissement,7966.98583308,459.074862885,75,643.591705038,3.748069456,0.0,217.147899121,7.55080980072,4.65598260274,190.378036627,75103,22.1367399375,182.807063991,633.103711049,80.1520367122,1606.53773662,417.297132109,1601.26618022,4059.63028416,"[48.8605206775, 2.36196501518]",497.709537394,400.735965399,1570.27487495,2.79650976733,1606.53773662,117.391879039,0.0,21.1851802488,7510311,1114.10450608,2719.55734893,485.48749896,2155.99474902,107.541653795,215.244779743,111.246076709,0.0,413.330907331,31.7628029139,3.748069456,0.0,579.703007789,1130.03433988,18649.3415984,0.951559688674,,,,,,,,,,
420,ILE-DE-FRANCE,277.920949706,604.282536159,296.890053844,1306.07202281,3.20989535521,30.315661529,3820.57872036,82.3997811484,00851,Métropole du Grand Paris,149.467011518,337.321341286,989.027968449,469.247229951,72.360080053,329.164392634,373.178277804,1158.03763213,46.1876559844,1115.87745882,48.2471488491,336.479302477,349.997345356,1669.2831837,49.5560385728,185.726973509,970.117210423,535.72297689,232.918888936,3563.69414234,749.937450377,1274.69246269,270.385517406,218.436093206,9.62968606564,Saint-Vincent de Paul 7,3180.15333638,309.043806395,318.938164969,"{'type': 'Polygon', 'coordinates': [[[2.3617267602, 48.882619094], [2.3615815283, 48.882452843], [2.3613408264, 48.8820657469], [2.3618601198, 48.8814174012], [2.3620227015, 48.8806124676], [2.3617304043000003, 48.8805416612], [2.3615367221, 48.8804907156], [2.360077677, 48.8801056562], [2.3597528503, 48.8800193823], [2.3586710521, 48.8797285039], [2.358241389, 48.8796299729], [2.3572965247, 48.8795142863], [2.3572077901, 48.8795228032], [2.3576992652, 48.8804688399], [2.3585884944, 48.8821139862], [2.3590415592, 48.8828610574], [2.3591876116, 48.8828492486], [2.361532655, 48.8826576295], [2.3617267602, 48.882619094]]]}",11,PARIS,751103707,2596.78115285,174.959608769,141.947415133,Paris 10e Arrondissement,10035.5275157,156.398476107,75,823.698687952,3.20989535521,0.0,180.34798621,13.4206929556,13.4206929556,317.737920432,75110,108.970059061,132.42976497,509.177204203,27.8587876461,1249.80564503,320.775911905,1246.16722338,3762.5161223,"[48.8812183694, 2.35974012317]",5614.6154184,307.005679757,1112.23903717,3.20989535521,1249.80564503,47.6492066443,0.0,107.967814867,7511037,674.934096708,3180.15333638,292.041893631,1440.00020901,96.6576337556,173.071142897,99.6643663384,0.0,105.991211717,1477.76586044,3.20989535521,0.0,784.8721319,794.208080237,14185.2706287,0.0,,,,,,,,,,
421,ILE-DE-FRANCE,375.534213742,821.359851872,344.409596291,1615.98423021,23.148219068,37.4380614721,6877.93803305,54.3240738458,00851,Métropole du Grand Paris,214.00209956,301.250638432,716.390485693,121.376010359,36.1292732054,556.077584939,397.800531294,1199.16851001,109.708588826,1284.59991235,119.204828899,468.263855238,313.797374156,1391.97663995,114.269552479,183.828467052,683.955543851,1171.71125239,541.650568233,2998.99627033,664.990496103,1212.44359903,244.128958239,38.4336021065,115.63524964,Hopital Saint-Louis 1,2691.2465901,22.3619338505,99.1442878181,"{'type': 'Polygon', 'coordinates': [[[2.3719561105, 48.8718020593], [2.372726501, 48.8720192418], [2.3747417688, 48.8732465874], [2.3749523825, 48.8735327767], [2.3750586578, 48.8736520438], [2.3750923027, 48.8736773109], [2.3753722161, 48.8734261486], [2.376904765, 48.8720482594], [2.3768192893, 48.8720136397], [2.3762234412, 48.8717919973], [2.3760618943000003, 48.8717344971], [2.3758861829, 48.8716758437], [2.3758622848, 48.8716678049], [2.3756844229, 48.8716066218], [2.3750775706000002, 48.8713939095], [2.3749879751, 48.8713619649], [2.3746637704, 48.8712491136], [2.3746390612, 48.8712405307], [2.3743852073, 48.8711501698], [2.37427392, 48.8711082185], [2.3741220603, 48.8710390749], [2.3736975673, 48.870854289], [2.3735021945, 48.8707759236], [2.3733501421, 48.870722966], [2.3728966374000002, 48.8705704015], [2.3723008891, 48.8713613939], [2.3719561105, 48.8718020593]]]}",11,PARIS,751104001,1392.71227607,292.297394234,216.077337368,Paris 10e Arrondissement,4977.73196654,332.811645457,75,620.804830519,23.148219068,0.0,101.508428373,24.0522749992,24.0522749992,185.468481198,75110,235.778256319,69.0845541563,533.919268798,70.6770020175,1328.71805594,336.667729347,1320.50832137,3138.7232112,"[48.8720179693, 2.37440402593]",1263.84699955,263.81257696,1277.30237051,9.80499220427,1328.71805594,126.823061646,3.06573400815,226.412956194,7511040,528.433296438,2691.2465901,513.880194356,1664.00022221,287.186825677,101.508428373,296.440060402,0.0,346.531017612,302.696463571,26.1338748931,0.912192730551,513.588564264,548.459748797,12411.7475845,9.36530012504,,,,,,,,,,
429,ILE-DE-FRANCE,0.0,0.0,29.3003210762,54.9381020178,0.0,10.9876204036,0.0,10.9876204036,00851,Métropole du Grand Paris,7.32508026904,40.2879414797,14.6501605381,0.0,14.6501605381,333.291152242,29.3003210762,51.2755618833,3.66254013452,54.9381020178,0.0,0.0,14.6501605381,73.2508026904,3.66254013452,36.6254013452,65.9257224214,0.0,0.0,216.089867937,47.6130217488,40.2879414797,14.6501605381,18.3127006726,0.0,Saint-Vincent de Paul 11,168.476846188,54.9381020178,32.9628612107,"{'type': 'Polygon', 'coordinates': [[[2.3558302404, 48.8841838223], [2.3555985958, 48.8840593678], [2.3546676867, 48.882481427], [2.3544251117, 48.8820295549], [2.3543317067, 48.8818644737], [2.3542655976, 48.8818074593], [2.3542249714, 48.881784757], [2.3541760304, 48.8817728017], [2.3541146842, 48.8817715714], [2.3540150595, 48.881778228499996], [2.3512757036, 48.8820988668], [2.3512073714, 48.8821110872], [2.3511771726, 48.8821271115], [2.351145431, 48.8821575167], [2.351127302, 48.8821897943], [2.3512502079, 48.8837076298], [2.3512552028, 48.8837445293], [2.3512428716000002, 48.8838586773], [2.3533818744, 48.8840132419], [2.3553969728, 48.8841536113], [2.3558302404, 48.8841838223]]]}",11,PARIS,751103711,51.2755618833,0.0,0.0,Paris 10e Arrondissement,87.9009632285,0.0,75,54.9381020178,0.0,0.0,0.0,0.0,0.0,10.9876204036,75110,0.0,7.32508026904,18.3127006726,40.2879414797,54.9381020178,14.6501605381,54.9381020178,216.089867937,"[48.8830238119, 2.35319725477]",0.0,29.3003210762,54.9381020178,0.0,54.9381020178,117.201284305,0.0,0.0,7511037,51.2755618833,168.476846188,0.0,54.9381020178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9504816143,51.2755618833,421.19211547,0.0,,,,,,,,,,
478,ILE-DE-FRANCE,338.268369474,458.656967093,227.633573176,1367.22298453,38.8251160394,42.8434965212,5649.3180316,6.01643677274,00851,Métropole du Grand Paris,154.542332616,322.68236785,903.767922074,341.039857446,17.8794617395,287.64362588,240.056746211,1019.48281088,464.597036266,1253.8351494,43.8894372602,279.493090173,253.397198153,1340.3512832,479.422793599,257.23025089,739.913596869,640.547072636,369.200021597,2749.47859168,575.454551439,1033.7920973,269.79825371,47.2528744862,134.423140833,Belleville 4,2472.51594305,557.575332809,137.179151823,"{'type': 'Polygon', 'coordinates': [[[2.3867849495, 48.8704166251], [2.3867777312, 48.870450763], [2.3866734338, 48.8707407143], [2.3860546477, 48.871421937], [2.3860321682, 48.8714784799], [2.386017762, 48.8715440575], [2.386018892, 48.8715638487], [2.3860241012, 48.8715845601], [2.3860457116, 48.8716017583], [2.386095844, 48.8716280962], [2.3868554355000002, 48.8719566498], [2.3878409353, 48.8723205286], [2.3893156534, 48.8728208969], [2.3894788240000002, 48.8728577026], [2.389562707, 48.8726800621], [2.3898534295, 48.8720699966], [2.3899203927, 48.8719399343], [2.3899979878, 48.8718333089], [2.390159677199999, 48.871647071], [2.3901944846, 48.8715851942], [2.3901654515, 48.8715032067], [2.3899951748, 48.8712586191], [2.3899615891, 48.8712161791], [2.389376998, 48.870495528], [2.3891631901, 48.8702435222], [2.388513083, 48.8704605402], [2.3881945685, 48.8705344569], [2.3868366984, 48.8704213869], [2.3867849495, 48.8704166251]]]}",11,PARIS,751207704,1785.43882462,355.985230245,72.4876434761,Paris 20e Arrondissement,9640.96884156,314.58385698,75,639.990704242,38.8251160394,0.0,177.452285069,2.98924963526,2.98924963526,170.558485435,75120,29.4199299058,25.4426651369,521.37801856,28.6567315022,1301.62467517,355.906070287,1301.62467517,2895.77617771,"[48.8714601803, 2.38827416542]",6004.21518583,279.838871329,1253.8351494,14.9462481763,1301.62467517,46.5300457902,9.05311053006,29.4199299058,7512077,267.168700805,2472.51594305,571.021803081,1418.00175591,315.235134853,174.425097932,327.198280846,0.0,365.663817021,817.24452947,41.8143616421,14.825757333,571.099568329,285.142136119,15577.930499,0.0,,,,,,,,,,
608,ILE-DE-FRANCE,91.9714450073,390.323416804,312.75115563,1077.28809933,2.76273051748,88.9339353664,7364.65499669,145.0046342,00851,Métropole du Grand Paris,184.2502006,434.446783064,513.915933981,0.0,144.42576691,1248.18568665,395.811328049,878.581181272,87.2614733621,922.48270142,81.6527391203,341.336186749,102.260550591,1513.63429837,87.2614733621,214.619552326,584.716476846,849.469033337,361.894995379,2923.81035552,503.902134764,754.77468946,159.122905596,143.686959022,5.52546103495,Plaine Monceau 5,1909.07377735,233.350582024,167.590688848,"{'type': 'Polygon', 'coordinates': [[[2.3007055447, 48.8815614557], [2.3008530539, 48.8816450561], [2.3016237047, 48.882035369], [2.303003869, 48.882835726], [2.3042846281, 48.8823017758], [2.3045369422, 48.8821962209], [2.3029540714, 48.8817679254], [2.3039524049, 48.8809382508], [2.3028157859, 48.8803839413], [2.3021966635, 48.8800835531], [2.3010398773, 48.8812378484], [2.3007055447, 48.8815614557]]]}",11,PARIS,751176605,908.848290043,115.711865668,81.230749732,Paris 17e Arrondissement,4115.54921594,234.920959573,75,469.336945138,2.76273051748,0.0,28.0902234803,2.58128790834,2.58128790834,66.8111623072,75117,22.518937891,242.482959227,380.543326355,91.8057171339,967.616646494,243.700213943,967.616646494,2998.06423803,"[48.8814927646, 2.30253106767]",0.0,345.512847698,922.48270142,2.76273051748,967.616646494,150.756453974,0.0,22.518937891,7511766,661.51424619,1909.07377735,220.361488256,1130.50013535,120.516532589,28.0902234803,123.097820497,0.0,260.00481338,0.0,2.76273051748,0.0,372.210987126,704.066903356,12728.3898993,0.0,,,,,,,,,,
609,ILE-DE-FRANCE,315.829916848,659.257891381,435.231905789,1676.32883047,4.44006916038,43.2112965107,9745.53413543,16.6716267287,00851,Métropole du Grand Paris,275.450917534,446.160130841,788.50284383,69.8298493732,25.2698431186,653.429669976,530.951830611,1301.16704166,475.566157969,1402.7102579,134.496917272,281.274062983,326.51248762,1374.5425317,475.566157969,341.594234784,844.830830615,1089.8977722,599.219578111,3237.93723965,581.453788662,883.752067889,260.338299604,53.011980336,33.3014271498,Epinettes 11,2492.41360898,518.904791301,119.800171741,"{'type': 'Polygon', 'coordinates': [[[2.3218602768, 48.8958034986], [2.3218902583, 48.895805467], [2.3224257994, 48.8958435718], [2.322818159, 48.8958790661], [2.3229831397, 48.8958835962], [2.3230867934, 48.8958841821], [2.3236678811, 48.89588117], [2.3241372136000003, 48.8958712292], [2.3245002813, 48.8958516939], [2.3240938722, 48.8953223981], [2.3240791151, 48.895303429], [2.3230673648, 48.894021575], [2.3227129329, 48.8935878956], [2.3224488879000003, 48.8936502539], [2.3221326313, 48.8937419938], [2.3213834758, 48.8939796688], [2.3209300831, 48.894128185], [2.3206109173, 48.8942333942], [2.3212939065000002, 48.8950961206], [2.3214817857, 48.8953319085], [2.3218575842, 48.8958007854], [2.3218602768, 48.8958034986]]]}",11,PARIS,751176811,1288.2246969,345.430566692,150.454766874,Paris 17e Arrondissement,5507.99255136,317.453078338,75,706.730956351,4.44006916038,0.0,196.239392842,7.67056045737,6.6705603175,231.781598582,75117,24.1776743255,45.2701590472,507.989902645,74.8260984889,1462.54852043,418.769400648,1462.54852043,3331.77898159,"[48.8948706918, 2.32250428583]",1337.55206777,402.94883433,1402.7102579,3.33050609374,1462.54852043,114.291139881,1.10956306665,24.1776743255,7511768,446.94915185,2492.41360898,653.512623684,1747.50020458,261.505507391,187.841206046,308.615076892,0.0,474.552988125,111.993245906,8.66140640215,0.0,466.698678952,450.279657944,15906.9563568,0.0,,,,,,,,,,
647,ILE-DE-FRANCE,182.445224599,400.874372692,363.183678809,1402.03152717,6.70568636005,28.6684853196,7562.05891864,65.614416016,00851,Métropole du Grand Paris,225.721812723,385.547228263,695.807584963,121.475733283,104.0016001,672.321373578,504.651811597,1053.57532455,51.2727292155,1082.62584999,218.434715212,419.04690417,214.904285561,1584.35106155,54.2308968198,266.508979492,689.746722085,799.89334823,383.065679988,3087.36281179,386.927624813,929.892020462,132.052271686,175.358563391,23.9075199278,Quinze Vingts 8,2117.75769439,311.716782531,230.544316203,"{'type': 'Polygon', 'coordinates': [[[2.3726824132, 48.8456816206], [2.3726681273, 48.8457364066], [2.3725821562, 48.845746748], [2.3725082315, 48.8457751398], [2.3724574378, 48.8458063509], [2.3723541844, 48.8458939463], [2.3720192234, 48.8466647368], [2.3723769653, 48.8467178774], [2.3731128467, 48.8468278597], [2.3738638278, 48.846928923], [2.3744608928, 48.84702468], [2.3753213591, 48.847314272], [2.3758807373, 48.8481679823], [2.3760052429, 48.848353899], [2.3766269989, 48.8479821088], [2.3768383691, 48.8478555014], [2.3777238058, 48.8473115028], [2.378179977, 48.8469964017], [2.3785715864, 48.8467241327], [2.3787447838, 48.8465982229], [2.3789496518, 48.8464445972], [2.3782651121000002, 48.8463708919], [2.3777262409, 48.8463087327], [2.377479991, 48.8462759741], [2.3773358269, 48.8462527399], [2.3764239257, 48.8461625514], [2.3763218514, 48.8461521264], [2.3756944394, 48.8460876977], [2.3743880586, 48.845940573600004], [2.3742025428, 48.8458433721], [2.3739426177, 48.8458150314], [2.3734091536, 48.8457573778], [2.3726824132, 48.8456816206]]]}",11,PARIS,751124808,1204.98048822,176.519747988,107.885767062,Paris 12e Arrondissement,6337.55603866,280.041954228,75,547.835375223,6.70568636005,0.0,135.536741835,19.0427819148,19.0427819148,172.104009238,75112,137.171953939,154.825178094,488.523280547,58.8043526505,1137.6776176,291.380252645,1131.42895221,3165.67722004,"[48.846738291, 2.37545187174]",2226.42121771,356.878742944,1076.3771846,6.70568636005,1137.6776176,112.883857942,0.0,105.928626979,7511248,574.963841806,2117.75769439,257.361883514,1463.99809988,192.756795542,132.412409139,201.777052875,0.0,261.634056268,190.854140524,6.70568636005,0.0,276.846619894,583.669524826,14571.9363309,0.0,,,,,,,,,,
689,ILE-DE-FRANCE,446.534990684,395.459980928,296.959462649,1446.2319423,9.580029841089999,47.2641629347,10389.6095554,25.6662201866,00851,Métropole du Grand Paris,177.924298289,573.554677553,665.881348716,27.1173842726,56.0966297654,649.672768719,373.206153575,1237.31793322,397.722979387,1269.11512018,57.9300738032,295.662117738,315.906011306,1643.40916306,400.557776921,555.868444232,711.186331619,1129.05361105,570.910493035,3244.89492001,569.306382822,968.019065896,238.595398412,119.422823078,37.4695668482,Bel Air 4,2357.26748074,591.258937405,140.818631581,"{'type': 'Polygon', 'coordinates': [[[2.4021243996, 48.8371814454], [2.4022033646, 48.8373050527], [2.402185325, 48.8374524579], [2.4021200569, 48.8375600552], [2.4015906991, 48.8382175397], [2.4011970319, 48.8386850363], [2.4006760349, 48.8392058552], [2.4006374536, 48.8392434351], [2.4005616843, 48.8393159036], [2.4001953651, 48.8396549251], [2.4001098921, 48.8397417345], [2.4003019499000002, 48.8397462949], [2.4006085945, 48.8397388382], [2.4016143698, 48.8397159935], [2.4025190581, 48.8397160188], [2.4031592958, 48.8397273091], [2.4041412816, 48.8397591854], [2.4043808493, 48.8397792651], [2.4042621743, 48.8393146042], [2.4038628337, 48.8378970204], [2.4038080012, 48.8376880952], [2.4035832815, 48.8369665859], [2.4035466695, 48.8368323984], [2.4035081499, 48.8367458675], [2.4034802511, 48.8366836723], [2.4034522804, 48.8366277723], [2.4029105727, 48.836224853], [2.4024693246, 48.8368045373], [2.4023514953, 48.8369811231], [2.4023084586, 48.8370510583], [2.4022625734, 48.8371317716], [2.4021243996, 48.8371814454]]]}",11,PARIS,751124504,1154.47469141,232.742070473,119.18674832,Paris 12e Arrondissement,5281.28053738,188.07387422,75,680.971119401,9.580029841089999,0.0,300.305828568,50.3578959564,49.3657734475,247.019432551,75112,152.840844404,98.0210208211,570.788898908,45.5891943205,1282.38103607,295.072440463,1279.73569153,3297.10803108,"[48.8384910978, 2.40264959686]",147.483873366,526.290514618,1266.46977564,0.0,1282.38103607,73.7391782724,0.0,147.087734606,7511245,178.982830102,2357.26748074,539.561498143,1459.49785819,193.004629526,300.305828568,196.690515581,0.992122508899,154.898869333,85.9826888299,9.580029841089999,2.83479753399,411.317832791,178.982830102,16320.5628615,5.7531097982,,,,,,,,,,
728,ILE-DE-FRANCE,399.561360068,748.737750688,322.539317563,1485.40194937,5.94420818327,22.161226325,8757.84639248,47.2058987512,00851,Métropole du Grand Paris,202.780578865,385.914688698,690.435264786,81.771711843,97.9002151292,451.126428428,458.356538818,1184.71057801,82.2374375659,1220.69061624,185.090080949,384.154255892,283.608933325,1491.65066222,82.2374375659,344.419834546,607.521459432,940.147575172,484.385748576,3260.30912573,720.715775571,927.937262481,273.781178213,139.229806295,11.8884163665,Les Archives 1,2272.08109594,91.138201207,163.632622628,"{'type': 'Polygon', 'coordinates': [[[2.367251726, 48.8609905775], [2.3673278395, 48.860671712], [2.3674642199, 48.8601040458], [2.3676121993, 48.8594788822], [2.3676653122, 48.8592579234], [2.3678345158000003, 48.8585681182], [2.367647985, 48.8585518438], [2.3672466415, 48.8584912647], [2.3671909159, 48.8584783791], [2.367155732, 48.8584575081], [2.3671450692000002, 48.858437666], [2.3646010534, 48.8581597764], [2.3644784379, 48.8581555279], [2.364507129799999, 48.8588202988], [2.364567543599999, 48.8603486112], [2.3646073807, 48.8613291105], [2.3669694738000002, 48.8609989776], [2.3670854234, 48.8609914968], [2.367251726, 48.8609905775]]]}",11,PARIS,751031101,1238.0568338,198.59852862,93.2476285118,Paris 3e Arrondissement,5695.88506113,213.519464337,75,458.713000454,5.94420818327,0.0,153.709886244,70.3067727466,70.3067727466,180.530302882,75103,26.3596609847,116.327337297,499.54672188,54.8372580326,1229.6582714,253.549792437,1226.63482442,3278.24443604,"[48.8596822635, 2.36598107745]",627.150524048,363.753462373,1217.66716927,5.94420818327,1229.6582714,93.8766869709,0.0,26.3596609847,7510311,804.761800642,2272.08109594,452.569913808,1507.99598086,80.2916110839,153.709886244,80.2916110839,0.0,166.63215965,230.629862115,16.886742135,0.0,562.891515441,813.729455798,14904.857882,0.0,,,,,,,,,,
